topic_label,lema_label,count
income,income,67
income,income,67
income,stable_income,12
income,good_income,6
income,enough_income,4
income,basic_income,3
income,universal_income,3
income,more_income,2
income,comfortable_income,2
income,steady_income,2
income,high_income,2
income,time_income,1
income,financial_income,1
income,consistent_income,1
income,livable_income,1
income,peoples_income,1
income,sufficient_income,1
income,adequate_income,1
income,nice_income,1
income,suitable_income,1
income,best_income,1
income,better_income,1
income,increased_income,1
income,unversial_income,1
