topic_label,lema_label,count
clean,clean,104
clean,clear,9
clean,pick,1
clean,clean,104
clean,cleaner,43
clean,cleanliness,9
clean,clear,9
clean,fresh,6
clean,light,5
clean,earnings,2
clean,sweet,2
clean,earn,2
clean,free_clean,2
clean,good_earnings,2
clean,rich_cleanliness,1
clean,humanity_cleanliness,1
clean,clean_fresh,1
clean,freedom_clean,1
clean,accessible_clean,1
clean,durable_clean,1
clean,peaceful_clean,1
clean,earth_cleaner,1
clean,best_light,1
clean,rights_clean,1
clean,cleare,1
clean,their_sweet,1
clean,inner_light,1
clean,renewable_clean,1
clean,earning,1
clean,human_earning,1
