topic_label,lema_label,count
entrepreneurship,entrepreneurship,3
engineer,engineer,26
engineer,total,11
engineer,amount,10
engineer,entire,8
engineer,endless,7
engineer,engineering,7
engineer,software_engineer,7
engineer,energies,5
engineer,enjoyment,5
engineer,endangered,4
engineer,renewable_energies,4
engineer,entrepreneurship,3
engineer,entrance,3
engineer,enterpreneur,3
engineer,enriching,2
engineer,enemies,2
engineer,encounters,2
engineer,england,2
engineer,entertainment,2
engineer,beautiful_encounters,2
engineer,endeavors,2
engineer,enthusiasm,2
engineer,civil_engineer,2
engineer,entrepreneurial,2
engineer,enlightenment,2
engineer,enviromental,2
engineer,envy,2
engineer,amounts,2
engineer,enemy,2
engineer,college_entrance,2
engineer,good_engineer,2
engineer,enhancement,1
engineer,brief_total,1
engineer,enactment,1
engineer,reasonable_amount,1
engineer,aerospace_engineer,1
engineer,needed_amount,1
engineer,clean_energies,1
engineer,enlighten,1
engineer,energetic,1
engineer,minded_energetic,1
engineer,many_endangered,1
engineer,entre,1
engineer,reciproco_entre,1
engineer,energy_engineer,1
engineer,more_entertainment,1
engineer,busy,1
engineer,environmentalists,1
engineer,great_entrepreneurship,1
engineer,good_enterpreneur,1
engineer,great_engineer,1
engineer,experience_endangered,1
engineer,ending,1
engineer,poverty_ending,1
engineer,environemnt,1
engineer,engagement,1
engineer,enrichment,1
engineer,endangering,1
engineer,climate_endangering,1
engineer,entertainer,1
engineer,huge_amounts,1
engineer,rent_amounts,1
engineer,common_enemy,1
engineer,environmentalism,1
engineer,peace_environmentalism,1
engineer,comfortable_amount,1
engineer,environmet,1
engineer,engeneer,1
engineer,stable_amount,1
engineer,wealthy_entertainer,1
engineer,successfull_engineer,1
engineer,enginer,1
engineer,software_enginer,1
engineer,enriched,1
engineer,enterpreneurship,1
engineer,amazing_enterpreneur,1
engineer,enter,1
engineer,entreprise,1
engineer,enterprises,1
engineer,enviromment,1
engineer,better_enviromment,1
engineer,scouting_enthusiasm,1
engineer,enforcement,1
engineer,entorno,1
engineer,entertain,1
engineer,enlightened,1
engineer,social_engineering,1
engineer,successful_engineer,1
engineer,ensenanzas,1
engineer,impartendo_ensenanzas,1
engineer,postgraduate_entrance,1
engineer,fearthe_entire,1
engineer,engaged,1
engineer,more_engaged,1
engineer,good_amount,1
engineer,huge_amount,1
engineer,encounter,1
engineer,logren_encounter,1
engineer,entrepreneurs,1
engineer,successful_entrepreneurs,1
